OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,DateTimeSim,BEARING,POINT_X,POINT_Y,POINT_Z
385,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:19,273.104504961596149,-67.121828815679550,18.519851607424204,0.000000000000000
386,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:19,131.208597371234958,-67.066831077730797,18.523993973208047,0.000000000000000
387,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:19,352.759919326918407,-67.028243140694173,18.518655916901732,0.000000000000000
388,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:19,98.090771191283409,-67.127906342555846,18.505924716822303,0.000000000000000
389,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:20,352.874280091989760,-67.028255919226993,18.518749782750849,0.000000000000000
390,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:20,131.208597371234958,-67.065280718423324,18.522801757000551,0.000000000000000
391,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:20,272.798799322495881,-67.121978270165414,18.519860049561107,0.000000000000000
392,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:20,98.090771191283409,-67.127758113254117,18.505904734631077,0.000000000000000
393,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:21,131.208597371234958,-67.063778991241008,18.521554813701218,0.000000000000000
394,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:21,272.492838129175141,-67.122127769567015,18.519867737859350,0.000000000000000
395,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:21,352.989151638212604,-67.028268498333844,18.518843672398798,0.000000000000000
396,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:21,98.090771191283409,-67.127609883952402,18.505884752437538,0.000000000000000
397,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:22,98.090771191283409,-67.127461654650673,18.505864770241644,0.000000000000000
398,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:22,131.208597371234958,-67.062326892416110,18.520256079097177,0.000000000000000
399,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:22,272.184867260398505,-67.122277310291096,18.519874670615494,0.000000000000000
400,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:22,353.103897688206075,-67.028280879811362,18.518937585845617,0.000000000000000
401,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:23,271.876993133221617,-67.122426886947807,18.519880844422385,0.000000000000000
402,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:23,139.568892755391317,-67.060925667014416,18.518908022229546,0.000000000000000
403,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:23,353.218706106289460,-67.028293062761250,18.519031523091225,0.000000000000000
404,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:23,98.090771203962504,-67.127313426247255,18.505844788043422,0.000000000000000
405,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:24,353.333965365335303,-67.028305047183480,18.519125482432010,0.000000000000000
406,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:24,271.567114057022764,-67.122576497740496,18.519886257576609,0.000000000000000
407,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:24,141.666674942497337,-67.059576841274549,18.517512725453049,0.000000000000000
408,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:24,98.090771203962504,-67.127165197843865,18.505824805842884,0.000000000000000
409,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:25,143.799791230461608,-67.058282274710322,18.516071946608953,0.000000000000000
410,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:25,353.448594540606450,-67.028316833078065,18.519219464719747,0.000000000000000
411,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:25,271.256250353460473,-67.122726136380948,18.519890906670970,0.000000000000000
412,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:25,98.090771203962504,-67.127016968542151,18.505804823639995,0.000000000000000
413,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:26,145.984613911919979,-67.057044197839971,18.514587187162451,0.000000000000000
414,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:26,270.944391950774730,-67.122875799275889,18.519894789150200,0.000000000000000
415,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:26,353.563457791330848,-67.028328419546710,18.519313469102553,0.000000000000000
416,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:26,98.090771203962504,-67.126868739240422,18.505784841434799,0.000000000000000
417,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:27,353.563457791330848,-67.028339807487683,18.519407494728615,0.000000000000000
418,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:27,270.631192747613170,-67.123025481933794,18.519897902458951,0.000000000000000
419,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:27,145.984613911919979,-67.055865260695285,18.513059751823931,0.000000000000000
420,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:27,98.090771191283409,-67.126720510837018,18.505764860079122,0.000000000000000
421,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:28,145.984613911919979,-67.054748593008654,18.511490797098165,0.000000000000000
422,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:28,270.316280250387649,-67.123175180761351,18.519900242338309,0.000000000000000
423,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:28,353.563457791330848,-67.028350996901011,18.519501542449685,0.000000000000000
424,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:28,98.090771203962504,-67.126572281535289,18.505744877869233,0.000000000000000
425,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:29,353.563457791330848,-67.028361986888385,18.519595610562160,0.000000000000000
426,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:29,270.000000000000000,-67.123324891267004,18.519901805381107,0.000000000000000
427,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:29,153.025577901874072,-67.053697858112130,18.509881410502494,0.000000000000000
428,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:29,98.090771203962504,-67.126424052233560,18.505724895657028,0.000000000000000
429,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:30,269.682348461297011,-67.123474608060874,18.519902589031982,0.000000000000000
430,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:30,155.368325084344747,-67.052717316717803,18.508232668492035,0.000000000000000
431,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:30,354.023464251074358,-67.028372778348128,18.519689699917798,0.000000000000000
432,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:30,98.090771203962504,-67.126275822931845,18.505704913442486,0.000000000000000
433,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:31,98.090771203962504,-67.126127594528441,18.505684931225623,0.000000000000000
434,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:31,354.138041211655036,-67.028383370381903,18.519783809664748,0.000000000000000
435,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:31,269.362971006036162,-67.123624326651381,18.519902589883763,0.000000000000000
436,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:31,157.447367395085280,-67.051811902376272,18.506545730166589,0.000000000000000
437,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:32,98.090771191283409,-67.125979366125023,18.505664949006398,0.000000000000000
438,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:32,269.041853227582806,-67.123774043445223,18.519901802825711,0.000000000000000
439,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:32,354.253078957146954,-67.028393762989708,18.519877938951193,0.000000000000000
440,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:32,159.871668744993769,-67.050979937931885,18.504825037753378,0.000000000000000
441,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:33,268.719340113936369,-67.123923753052594,18.519900224450602,0.000000000000000
442,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:33,98.090771191283409,-67.125831136823308,18.505644966784843,0.000000000000000
443,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:33,354.367705462746301,-67.028403957069870,18.519972087777109,0.000000000000000
444,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:33,162.727391876099887,-67.050214359028800,18.503076861768790,0.000000000000000
445,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:34,268.394703551761722,-67.124073450981811,18.519897850499500,0.000000000000000
446,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:34,354.461399790161636,-67.028413951724076,18.520066256142446,0.000000000000000
447,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:34,165.994182961053127,-67.049527457322768,18.501299565748408,0.000000000000000
448,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:34,98.090771191283409,-67.125682907521579,18.505624984560985,0.000000000000000
449,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:35,98.090771191283409,-67.125534679118175,18.505605002334775,0.000000000000000
450,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:35,168.931683792352658,-67.048934805119046,18.499492066026836,0.000000000000000
451,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:35,268.067976491737056,-67.124223132741392,18.519894677565123,0.000000000000000
452,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:35,354.482129111604877,-67.028423747850638,18.520160443195387,0.000000000000000
453,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:36,267.739782829391061,-67.124372792941429,18.519890699684922,0.000000000000000
454,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:36,171.276064324167180,-67.048451734872557,18.497655480202166,0.000000000000000
455,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:36,98.090771191283409,-67.125386449816446,18.505585020106249,0.000000000000000
456,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:36,354.500291921925282,-67.028433381382158,18.520254644676964,0.000000000000000
457,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:37,267.409129639591470,-67.124522427090298,18.519885914303401,0.000000000000000
458,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:37,173.082210871378436,-67.048068528602457,18.495797725039743,0.000000000000000
459,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:37,98.090771191283409,-67.125238220514717,18.505565037875357,0.000000000000000
460,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:37,354.520971795599223,-67.028442978981076,18.520348849513784,0.000000000000000
461,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:38,354.544879064294946,-67.028452545138961,18.520443057705926,0.000000000000000
462,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:38,98.090771191283409,-67.125089991213002,18.505545055642187,0.000000000000000
463,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:38,174.905411461313463,-67.047765765618379,18.493926575367123,0.000000000000000
464,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:38,267.076615909326961,-67.124672029798134,18.519880314606208,0.000000000000000
465,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:39,266.742005117056010,-67.124821595675044,18.519873898037808,0.000000000000000
466,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:39,176.903084028884848,-67.047525334076155,18.492047242026430,0.000000000000000
467,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:39,98.090771191283409,-67.124941763707895,18.505525073406627,0.000000000000000
468,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:39,354.571719305805686,-67.028462075364232,18.520537268401519,0.000000000000000
469,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:40,178.927066638475480,-67.047348074799444,18.490161621176114,0.000000000000000
470,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:40,98.090771203962504,-67.124793534406180,18.505505091168747,0.000000000000000
471,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:40,266.404816089614087,-67.124971119331164,18.519866657783794,0.000000000000000
472,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:40,354.602348243280062,-67.028471564267022,18.520631483304182,0.000000000000000
473,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:41,180.998589258015272,-67.047240231981689,18.488271266572543,0.000000000000000
474,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:41,98.090819574831499,-67.124645305104451,18.505485108928557,0.000000000000000
475,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:41,266.065457486521723,-67.125120596274868,18.519858588733257,0.000000000000000
476,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:41,354.634885316032296,-67.028481006457412,18.520725702413884,0.000000000000000
477,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:42,265.723873724791588,-67.125270021116322,18.519849686627197,0.000000000000000
478,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:42,98.090819574831499,-67.124497075802736,18.505465126686023,0.000000000000000
479,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:42,183.139330776427130,-67.047202853957501,18.486378462171359,0.000000000000000
480,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:42,354.671209219071216,-67.028490395647225,18.520819926582433,0.000000000000000
481,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:43,98.090819574831499,-67.124348847399318,18.505445144441172,0.000000000000000
482,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:43,265.379363497781810,-67.125419387567291,18.519839945502806,0.000000000000000
483,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:43,185.371910316158051,-67.047237643035402,18.484485597673572,0.000000000000000
484,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:43,354.671209219071216,-67.028499728243176,18.520914154958042,0.000000000000000
485,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:44,354.671209219071216,-67.028508997957061,18.521008389244216,0.000000000000000
486,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:44,98.090819574831499,-67.124200618097603,18.505425162193958,0.000000000000000
487,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:44,265.032597171208010,-67.125568689339573,18.519829360249208,0.000000000000000
488,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:44,187.583326140694311,-67.047346959091158,18.482595274176791,0.000000000000000
489,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:45,264.683233571187031,-67.125717921941572,18.519817924051914,0.000000000000000
490,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:45,189.650642206497082,-67.047533837533990,18.480710414945651,0.000000000000000
491,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:45,98.090867959855657,-67.124052388795874,18.505405179944439,0.000000000000000
492,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:45,354.671209219071216,-67.028518199398988,18.521102629441007,0.000000000000000
493,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:46,98.090867959855657,-67.123904159494160,18.505385197692558,0.000000000000000
494,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:46,354.845720864707630,-67.028527328077416,18.521196875548387,0.000000000000000
495,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:46,264.331173591477636,-67.125867078186772,18.519805630948206,0.000000000000000
496,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:46,191.772730600426939,-67.047797265961961,18.478833755081009,0.000000000000000
497,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:47,193.989884618131157,-67.048131898497445,18.476967310707217,0.000000000000000
498,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:47,98.090867959855657,-67.123755931989081,18.505365215438395,0.000000000000000
499,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:47,354.896981770769798,-67.028536377704100,18.521291129269940,0.000000000000000
500,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:47,263.976310999639168,-67.126016153583635,18.519792476678887,0.000000000000000
501,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:48,354.951233743220939,-67.028545344685782,18.521385389753821,0.000000000000000
502,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:48,263.618010160244125,-67.126165140047306,18.519778453577572,0.000000000000000
503,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:48,98.090867959855657,-67.123607702687352,18.505345234033733,0.000000000000000
504,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:48,196.342302287457812,-67.048539171547475,18.475113887003136,0.000000000000000
505,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:49,263.257467209364620,-67.126314032187878,18.519763554829748,0.000000000000000
506,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:49,198.874725972341480,-67.049021736042135,18.473276786850231,0.000000000000000
507,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:49,355.007901810772580,-67.028554222734286,18.521479657000071,0.000000000000000
508,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:49,132.510257010734108,-67.123459473385623,18.505325251774853,0.000000000000000
509,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:50,355.068186405993174,-67.028563007358002,18.521573932712204,0.000000000000000
510,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:50,201.786412191324871,-67.049583390959128,18.471460017900931,0.000000000000000
511,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:50,262.894171717391146,-67.126462823717148,18.519747775324412,0.000000000000000
512,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:50,132.510510439793165,-67.123344832113503,18.505237889315111,0.000000000000000
513,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:51,132.510510439793165,-67.123234465926544,18.505141951901866,0.000000000000000
514,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:51,355.131440715848782,-67.028571692268741,18.521668216890216,0.000000000000000
515,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:51,204.789278011690442,-67.050229123748110,18.469668567822705,0.000000000000000
516,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:51,262.553859753492191,-67.126611507448615,18.519731107395117,0.000000000000000
517,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:52,207.496820190127096,-67.050969935184909,18.467910589008728,0.000000000000000
518,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:52,355.196747413047092,-67.028580272974921,18.521762509534110,0.000000000000000
519,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:52,132.510510439793165,-67.123124099739570,18.505046013582923,0.000000000000000
520,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:52,262.227820235165041,-67.126760076195723,18.519713545930877,0.000000000000000
521,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:53,209.927675821452709,-67.051806843061414,18.466191775969808,0.000000000000000
522,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:53,261.901936256960425,-67.126908532653474,18.519695147149871,0.000000000000000
523,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:53,132.510510439793165,-67.123013733552582,18.504950075210271,0.000000000000000
524,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:53,355.266077226980883,-67.028588744984972,18.521856810643865,0.000000000000000
525,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:54,132.510510426025888,-67.122903367365623,18.504854136783827,0.000000000000000
526,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:54,212.103205478886622,-67.052728436071391,18.464512330973687,0.000000000000000
527,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:54,261.576393831892631,-67.127056875923472,18.519675948530850,0.000000000000000
528,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:54,355.337767343274834,-67.028597102010679,18.521951121071247,0.000000000000000
529,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:55,355.412919815809175,-67.028605339560485,18.522045440816239,0.000000000000000
530,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:55,261.250309282036142,-67.127205102412532,18.519655950925383,0.000000000000000
531,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:55,143.063184971563146,-67.122793000280325,18.504758199155471,0.000000000000000
532,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:55,214.044571759703757,-67.053724313513925,18.462871429513847,0.000000000000000
533,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:56,355.490475815266791,-67.028613452244485,18.522139769878834,0.000000000000000
534,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:56,215.771077215062348,-67.054785160751948,18.461267533829165,0.000000000000000
535,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:56,173.853537350401268,-67.122682634991662,18.504662261473367,0.000000000000000
536,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:56,260.923735604858052,-67.127353205832407,18.519635153481367,0.000000000000000
537,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:57,217.299480193352679,-67.055902692618432,18.459698614417643,0.000000000000000
538,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:57,173.853232360997197,-67.122597127000901,18.504554406055487,0.000000000000000
539,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:57,260.596964841496401,-67.127501182589853,18.519613557902051,0.000000000000000
540,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:57,355.571197398605705,-67.028621435571097,18.522234109962586,0.000000000000000
541,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:58,260.269004144611699,-67.127649027294979,18.519591163335431,0.000000000000000
542,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:58,218.643620808770351,-67.057069560889673,18.458162316177674,0.000000000000000
543,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:58,173.853537356767788,-67.122581095656230,18.504413244073145,0.000000000000000
544,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:58,355.654527620487499,-67.028629283252116,18.522328459363887,0.000000000000000
545,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:07:59,173.853537356767788,-67.122565065209898,18.504272081122558,0.000000000000000
546,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:07:59,219.840937401853779,-67.058279222233068,18.456656062355162,0.000000000000000
547,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:07:59,355.741815833858936,-67.028636990795988,18.522422818934501,0.000000000000000
548,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:07:59,259.940560454892989,-67.127796734557876,18.519567969781107,0.000000000000000
549,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:08:00,221.370648779488846,-67.059525808849443,18.455177118447008,0.000000000000000
550,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:08:00,173.853537350401268,-67.122549033865255,18.504130918907400,0.000000000000000
551,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:08:00,355.741815833858936,-67.028644552812807,18.522517189526248,0.000000000000000
552,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:08:00,259.610319380668614,-67.127944298988680,18.519543974683415,0.000000000000000
553,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:08:01,223.040438415730165,-67.060804702497052,18.453723189537914,0.000000000000000
554,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:08:01,173.853232367363660,-67.122533003418908,18.503989755724007,0.000000000000000
555,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:08:01,355.741815833858936,-67.028651963912694,18.522611570287282,0.000000000000000
556,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:08:01,259.279190167754109,-67.128091716994106,18.519519176338424,0.000000000000000
557,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:08:02,224.696398523761530,-67.062124036527564,18.452302177224833,0.000000000000000
558,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:08:02,355.741815833858936,-67.028659219604037,18.522705962069374,0.000000000000000
559,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:08:02,173.853537350401268,-67.122516972074251,18.503848593276071,0.000000000000000
560,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:08:02,258.946739956582633,-67.128238981387653,18.519493574745745,0.000000000000000
561,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:08:03,356.118214196951158,-67.028666314496988,18.522800365724283,0.000000000000000
562,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:08:03,225.872931446513604,-67.063486462769404,18.450918223717025,0.000000000000000
563,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:08:03,258.611860417581624,-67.128386086779415,18.519467165646059,0.000000000000000
564,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:08:03,173.853195551763008,-67.122500941627919,18.503707429859901,0.000000000000000
565,,1,800.000000000000000,222.222222222222229,u"" Sparrow1"",9/15/2020 10:08:04,225.872931446513604,-67.064890481035079,18.449572182908302,0.000000000000000
566,,6,60.000000000000000,16.666666666666668,u""Badger1"",9/15/2020 10:08:04,173.853574163986593,-67.122484910283262,18.503566267179160,0.000000000000000
567,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:08:04,258.275770769631151,-67.128533027779525,18.519439947335414,0.000000000000000
